Date,RF,Mkt-RF_VM,SMB_VM,HML_VM,Mom_VM,Mkt-RF,SMB,HML,Mom
1948-07,0.000800,-0.201408,-0.017626,0.002620,-0.060923,-0.050800,-0.003800,0.001100,-0.016000
1948-08,0.000900,0.002985,-0.077463,0.009681,0.003441,0.002400,-0.011300,0.002900,0.002000
1948-09,0.000400,-0.118232,-0.062842,-0.092793,-0.075913,-0.029900,-0.012700,-0.017700,-0.013600
1948-10,0.000400,0.085927,-0.085663,0.012209,0.112560,0.059600,-0.014800,0.005800,0.027300
1948-11,0.000400,-0.404356,-0.074312,-0.196623,0.056359,-0.093400,-0.006100,-0.041500,0.005800
1948-12,0.000400,0.017503,-0.169188,-0.024076,0.116409,0.032600,-0.028500,-0.019500,0.046600
1949-01,0.001000,0.008819,0.116228,0.043933,-0.349913,0.002300,0.017100,0.012500,-0.029200
1949-02,0.000900,-0.077711,-0.109351,-0.055727,-0.015225,-0.029300,-0.018700,-0.008900,-0.004300
1949-03,0.001000,0.112459,0.238261,0.062644,-0.144696,0.040500,0.024800,0.013100,-0.007900
1949-04,0.000900,-0.059076,-0.031697,-0.034069,0.083104,-0.018700,-0.009200,-0.011200,0.031300
1949-05,0.001000,-0.217592,-0.106800,-0.180572,0.186885,-0.029800,-0.007800,-0.023900,0.030600
1949-06,0.001000,0.003836,-0.074938,-0.064051,-0.048738,0.001000,-0.008600,-0.016500,-0.012900
1949-07,0.000900,0.118101,0.041657,0.009325,-0.040074,0.055400,0.005500,0.003900,-0.014700
1949-08,0.000900,0.172589,0.038535,-0.030741,0.085692,0.025900,0.001400,-0.005900,0.015800
1949-09,0.000900,0.116560,0.066443,0.013001,-0.081889,0.030900,0.010500,0.002300,-0.014000
1949-10,0.000900,0.065459,0.091732,-0.013369,0.000549,0.031400,0.010300,-0.004900,0.000200
1949-11,0.000800,0.093117,-0.081140,-0.057287,0.088163,0.018100,-0.009400,-0.009000,0.012500
1949-12,0.000900,0.270412,0.167654,0.112591,-0.136420,0.051400,0.020800,0.017300,-0.008200
1950-01,0.000900,0.108078,0.267606,0.005917,-0.143129,0.017000,0.033400,0.001500,-0.023600
1950-02,0.000900,0.052290,0.000542,-0.015727,0.085403,0.014800,0.000200,-0.007900,0.013700
1950-03,0.001000,0.121000,-0.169853,-0.150655,0.314745,0.012600,-0.014300,-0.027800,0.014700
1950-04,0.000900,0.197389,0.138354,0.048881,0.042333,0.039400,0.020000,0.013300,0.002600
1950-05,0.001000,0.209520,-0.152664,0.016019,0.056556,0.043200,-0.021300,0.004700,0.003600
1950-06,0.001000,-0.424373,-0.209524,-0.040066,-0.131220,-0.059600,-0.024100,-0.007900,-0.015900
1950-07,0.001000,0.007660,0.009397,0.367582,-0.005720,0.013700,0.005400,0.136900,-0.005100
1950-08,0.001000,0.047207,0.027027,-0.008387,0.051946,0.048600,0.007400,-0.013700,0.032400
1950-09,0.001000,0.203911,0.056667,-0.037409,-0.019297,0.048200,0.005900,-0.011000,-0.001800
1950-10,0.001200,-0.005792,-0.069707,0.033997,0.100968,-0.001900,-0.006600,0.013600,0.015100
1950-11,0.001100,0.064068,-0.064871,0.070303,0.106050,0.027400,-0.008900,0.031900,0.035200
1950-12,0.001100,0.069234,0.149376,0.140266,0.132911,0.055700,0.015300,0.072700,0.049400
1951-01,0.001300,0.069830,0.089075,0.034073,0.044773,0.057000,0.016700,0.037900,0.023200
1951-02,0.001000,0.029190,0.007696,-0.039531,-0.076027,0.014000,0.001400,-0.027900,-0.019500
1951-03,0.001100,-0.131640,-0.108035,-0.215560,-0.187050,-0.021600,-0.006600,-0.042600,-0.029300
1951-04,0.001300,0.119536,-0.133315,0.073907,0.153837,0.048600,-0.014800,0.032600,0.059800
1951-05,0.001200,-0.084386,-0.010936,-0.033060,-0.034492,-0.023600,-0.000800,-0.014200,-0.009600
1951-06,0.001200,-0.075854,-0.173965,-0.116064,-0.095036,-0.026300,-0.019600,-0.039800,-0.024500
1951-07,0.001300,0.210622,-0.183726,0.039415,0.229770,0.069500,-0.020500,0.020000,0.071800
1951-08,0.001300,0.143338,0.044830,-0.009530,0.024951,0.042900,0.009500,-0.001700,0.006600
1951-09,0.001200,0.043694,0.314628,0.034575,0.086099,0.007000,0.018600,0.006200,0.005900
1951-10,0.001600,-0.233175,-0.026746,0.021063,-0.046873,-0.025300,-0.002300,0.001800,-0.002100
1951-11,0.001100,0.011501,-0.021409,-0.004324,0.012001,0.005800,-0.003300,-0.000800,0.004700
1951-12,0.001200,0.125189,-0.318340,-0.209488,0.158877,0.033300,-0.022400,-0.015500,0.017500
1952-01,0.001500,0.133202,-0.068870,0.127649,0.374095,0.014500,-0.006500,0.014800,0.013700
1952-02,0.001200,-0.211992,0.067802,-0.065447,-0.058206,-0.026400,0.008500,-0.006200,-0.006800
1952-03,0.001100,0.161187,-0.328601,0.258175,0.151214,0.044400,-0.029700,0.022300,0.016500
1952-04,0.001200,-0.343109,0.030001,-0.002061,-0.407328,-0.049700,0.004900,-0.000300,-0.020100
1952-05,0.001300,0.134027,-0.082265,0.001372,0.063470,0.032000,-0.010000,0.000200,0.005600
1952-06,0.001500,0.248222,-0.196452,0.146076,0.559514,0.038400,-0.016300,0.012400,0.014900
1952-07,0.001500,0.132011,-0.081778,-0.029179,-0.368100,0.009100,-0.004100,-0.003200,-0.005500
1952-08,0.001500,-0.101301,0.173041,0.012070,0.133173,-0.007700,0.011500,0.000900,0.003400
1952-09,0.001600,-0.266341,0.324778,-0.400949,0.938365,-0.020400,0.010900,-0.014200,0.017300
1952-10,0.001400,-0.052036,-0.159157,-0.088405,0.700515,-0.006600,-0.010300,-0.005500,0.027300
1952-11,0.001000,0.224115,-0.088298,0.203509,0.064241,0.059600,-0.007200,0.010200,0.003600
1952-12,0.001600,0.182257,-0.189534,0.020340,0.212856,0.029300,-0.015100,0.001900,0.015400
1953-01,0.001600,-0.062987,0.329886,0.140749,0.174219,-0.003400,0.035400,0.012800,0.007400
1953-02,0.001400,-0.025873,0.170405,-0.006706,0.105404,-0.002700,0.022200,-0.000500,0.008000
1953-03,0.001800,-0.141186,-0.033235,-0.087314,0.036178,-0.014400,-0.002100,-0.008400,0.001400
1953-04,0.001600,-0.128431,0.043675,0.181310,0.328156,-0.028300,0.002600,0.015500,0.018400
1953-05,0.001700,0.015209,-0.004949,0.021117,0.126360,0.005100,-0.000500,0.002500,0.009100
1953-06,0.001800,-0.132794,-0.413248,-0.058347,0.000000,-0.018900,-0.018900,-0.005000,0.000000
1953-07,0.001500,0.065106,-0.082101,-0.033810,-0.075015,0.024000,-0.010400,-0.002500,-0.003700
1953-08,0.001700,-0.288606,0.052939,-0.492875,1.361887,-0.045600,0.003700,-0.035200,0.021200
1953-09,0.001600,0.009491,-0.133884,-0.191222,0.867178,0.002100,-0.008500,-0.024400,0.029000
1953-10,0.001300,0.120705,-0.039506,-0.008474,0.039399,0.046000,-0.013600,-0.001900,0.002500
1953-11,0.000800,0.166043,-0.220804,-0.013069,0.242305,0.028400,-0.013000,-0.001500,0.019600
1953-12,0.001300,0.001922,-0.084626,-0.445478,0.723219,0.000200,-0.008500,-0.028300,0.052100
1954-01,0.001100,0.414328,0.068368,0.287379,-0.357886,0.051300,0.005000,0.034500,-0.058400
1954-02,0.000700,0.104987,-0.016412,-0.011233,0.024905,0.016700,-0.001800,-0.002700,0.010400
1954-03,0.000800,0.325336,-0.103621,-0.434159,0.564805,0.036600,-0.005000,-0.014500,0.021300
1954-04,0.000900,0.348782,-0.594459,-0.042062,0.882445,0.042700,-0.034700,-0.003700,0.050800
1954-05,0.000500,0.163956,0.027717,0.172568,-0.139684,0.031000,0.003900,0.024500,-0.020200
1954-06,0.000600,0.124970,0.076069,0.002065,1.046836,0.010800,0.003800,0.000200,0.035500
1954-07,0.000500,0.189034,0.059586,0.313221,0.029464,0.050000,0.010500,0.041400,0.004300
1954-08,0.000500,-0.153685,0.202213,-0.064421,-0.123793,-0.023500,0.026800,-0.014200,-0.006700
1954-09,0.000900,0.220731,-0.145344,0.031150,0.138378,0.064000,-0.025600,0.006800,0.016600
1954-10,0.000700,-0.103328,0.048136,0.031497,0.088324,-0.016700,0.006100,0.006400,0.009200
1954-11,0.000600,0.674684,-0.338835,0.309184,0.374353,0.094100,-0.026500,0.044500,0.018700
1954-12,0.000800,0.150829,0.127023,0.246784,-0.127128,0.054900,0.021800,0.056800,-0.014000
1955-01,0.000800,0.023916,0.014672,0.073517,0.215926,0.006000,0.002400,0.021000,0.014700
1955-02,0.000900,0.048224,0.053911,0.010286,0.040900,0.030200,0.015500,0.006100,0.010400
1955-03,0.001000,-0.009189,-0.034969,0.072417,0.068585,-0.001500,-0.006500,0.019300,0.009600
1955-04,0.001000,0.037722,-0.095177,0.016842,-0.000220,0.031100,-0.017500,0.007500,-0.000100
1955-05,0.001400,0.064703,-0.019670,-0.043996,0.062857,0.009400,-0.002500,-0.009600,0.006100
1955-06,0.001000,0.291380,-0.502328,0.072089,0.163927,0.065500,-0.046100,0.018500,0.047200
1955-07,0.001000,0.125982,-0.050727,0.013868,-0.092583,0.018900,-0.012000,0.003900,-0.012200
1955-08,0.001600,0.008008,-0.018243,0.035200,0.065739,0.002200,-0.004600,0.007500,0.017600
1955-09,0.001600,-0.014313,0.036502,-0.176220,0.095419,-0.003700,0.003000,-0.010100,0.018300
1955-10,0.001800,-0.014743,0.109034,-0.007971,-0.008384,-0.026700,0.014600,-0.001100,-0.005200
1955-11,0.001700,0.109470,-0.204247,0.052252,0.079577,0.070400,-0.022000,0.003300,0.025700
1955-12,0.001800,0.044581,0.092122,-0.156278,-0.061603,0.014900,0.019800,-0.021100,-0.013000
1956-01,0.002200,-0.276200,0.041850,0.090863,-0.392162,-0.030300,0.005000,0.008200,-0.014800
1956-02,0.001900,0.103440,-0.074101,-0.085715,0.175931,0.037800,-0.009700,-0.004600,0.020100
1956-03,0.001500,0.211768,-0.188565,-0.049967,0.630960,0.066400,-0.021300,-0.004900,0.035200
1956-04,0.001900,0.012745,-0.002145,-0.020185,0.283569,0.002800,-0.000300,-0.001600,0.026700
1956-05,0.002300,-0.206784,0.084157,-0.117631,-0.128848,-0.052200,0.015000,-0.013200,-0.016000
1956-06,0.002000,0.062210,-0.122566,-0.079953,0.102429,0.034700,-0.015300,-0.011000,0.026700
1956-07,0.002200,0.154113,-0.122677,-0.016698,0.179377,0.048400,-0.016900,-0.000700,0.025300
1956-08,0.001700,-0.256744,0.275256,-0.179315,-0.090431,-0.031900,0.018900,-0.007300,-0.007100
1956-09,0.001800,-0.150972,0.198250,0.213438,-0.051371,-0.051400,0.016000,0.017500,-0.007600
1956-10,0.002500,0.021045,-0.009326,-0.004473,0.877039,0.005200,-0.001200,-0.000700,0.024000
1956-11,0.002000,0.007746,-0.017015,0.144069,0.163056,0.003500,-0.002100,0.017600,0.034200
1956-12,0.002400,0.066012,-0.000657,-0.199973,0.248599,0.031600,-0.000200,-0.021500,0.037900
1957-01,0.002700,-0.169064,0.160102,0.169175,-0.274871,-0.035700,0.033800,0.028300,-0.030600
1957-02,0.002400,-0.087791,-0.037234,-0.044899,0.021988,-0.020700,-0.007500,-0.006600,0.003600
1957-03,0.002300,0.060902,0.044741,-0.070286,-0.015208,0.021300,0.003300,-0.005300,-0.002700
1957-04,0.002500,0.386183,-0.160790,-0.364129,0.113779,0.042600,-0.015700,-0.014700,0.009800
1957-05,0.002600,0.355330,-0.151384,-0.222921,0.036396,0.034600,-0.010800,-0.020100,0.001700
1957-06,0.002400,-0.051170,0.067380,-0.002827,0.336685,-0.007500,0.005900,-0.000300,0.006900
1957-07,0.003000,0.034204,-0.089008,0.056922,-0.008942,0.006600,-0.008000,0.004800,-0.000300
1957-08,0.002500,-0.289210,0.005230,-0.034080,0.121433,-0.051200,0.000600,-0.004500,0.004600
1957-09,0.002600,-0.084585,0.003610,0.044862,0.071280,-0.059900,0.000600,0.009500,0.006000
1957-10,0.002900,-0.083870,-0.142004,-0.242916,0.308757,-0.043200,-0.024600,-0.018800,0.020200
1957-11,0.002800,0.013313,0.013579,-0.087351,0.052969,0.023100,0.004000,-0.029100,0.012900
1957-12,0.002400,-0.033125,-0.031921,-0.060465,0.161692,-0.039000,-0.009100,-0.017600,0.078100
1958-01,0.002800,0.109392,0.211457,0.172866,-0.160196,0.046500,0.042900,0.043400,-0.077200
1958-02,0.001200,-0.056372,0.027494,0.007023,0.045061,-0.015300,0.007500,0.002300,0.037200
1958-03,0.000900,0.142608,0.052906,-0.254490,-0.109770,0.032700,0.006900,-0.010300,-0.016500
1958-04,0.000800,0.181690,-0.066451,0.198679,0.066377,0.030900,-0.006900,0.016400,0.019000
1958-05,0.001100,0.094560,0.191340,-0.011641,-0.070461,0.023200,0.021600,-0.002000,-0.017400
1958-06,0.000300,0.213327,-0.013531,0.048871,-0.088414,0.029300,-0.001400,0.003100,-0.008900
1958-07,0.000700,0.301758,0.085269,0.372168,-0.310483,0.043900,0.004700,0.030700,-0.035600
1958-08,0.000400,0.088874,0.082508,0.021644,0.004212,0.019000,0.011500,0.003300,0.001400
1958-09,0.001900,0.239904,0.010153,0.174292,-0.081719,0.046600,0.000800,0.028000,-0.011300
1958-10,0.001800,0.158219,0.075552,-0.066552,0.287678,0.025300,0.010500,-0.011300,0.031300
1958-11,0.001100,0.120436,0.157331,-0.034164,0.139563,0.030100,0.020500,-0.011700,0.015300
1958-12,0.002200,0.096744,-0.142883,0.005473,-0.092804,0.051600,-0.020200,0.000600,-0.007100
1959-01,0.002100,0.030653,0.240859,0.295568,-0.035781,0.007100,0.030200,0.029200,-0.002900
1959-02,0.001900,0.047877,0.101632,0.051268,0.709680,0.009500,0.014800,0.011500,0.034000
1959-03,0.002200,0.010278,0.195255,-0.035084,0.033240,0.002800,0.014500,-0.003400,0.002200
1959-04,0.002000,0.217546,-0.052970,-0.110098,0.643708,0.036600,-0.006800,-0.012400,0.031600
1959-05,0.002200,0.114638,-0.116497,0.105257,0.136883,0.017300,-0.021000,0.018000,0.015000
1959-06,0.002400,-0.016339,0.043153,0.069974,0.270899,-0.002400,0.006700,0.013200,0.031400
1959-07,0.002500,0.099736,-0.043541,0.012841,-0.017747,0.031800,-0.003500,0.002700,-0.003500
1959-08,0.001900,-0.088048,-0.042031,0.064881,-0.036552,-0.013800,-0.007800,0.004400,-0.010000
1959-09,0.003100,-0.131975,-0.012449,0.073998,0.039702,-0.048100,-0.001500,0.005300,0.007800
1959-10,0.003000,0.021290,0.139088,-0.145867,0.148114,0.012800,0.015200,-0.021000,0.034300
1959-11,0.002600,0.076754,0.075064,-0.312252,0.121068,0.016000,0.012600,-0.032200,0.022900
1959-12,0.003400,0.157215,-0.042283,-0.000511,0.123787,0.024600,-0.006300,-0.000100,0.010300
1960-01,0.003300,-0.705242,0.143087,0.349814,-0.255401,-0.069800,0.021200,0.026500,-0.035100
1960-02,0.002900,0.037766,0.036500,-0.164640,0.396826,0.011600,0.006000,-0.019700,0.040000
1960-03,0.003500,-0.042979,-0.042904,-0.231821,0.147407,-0.016300,-0.005500,-0.027500,0.014100
1960-04,0.001900,-0.051682,0.015388,-0.171541,0.550146,-0.017100,0.002200,-0.021400,0.028400
1960-05,0.002700,0.149966,0.136274,-0.517009,0.624460,0.031200,0.012900,-0.037300,0.047900
1960-06,0.002400,0.135741,-0.016150,-0.009777,0.032493,0.020800,-0.002800,-0.002700,0.008900
1960-07,0.001300,-0.148831,-0.021780,0.112918,-0.026107,-0.023700,-0.005200,0.021000,-0.007000
1960-08,0.001700,0.085164,0.087370,-0.012701,0.359167,0.030000,0.006900,-0.001800,0.015100
1960-09,0.001600,-0.276714,-0.072608,0.212894,0.029109,-0.060000,-0.011200,0.016800,0.003800
1960-10,0.002200,-0.011358,-0.453630,0.200463,0.066212,-0.007100,-0.040900,0.028300,0.012600
1960-11,0.001300,0.124689,0.017875,-0.168192,0.746901,0.046900,0.003800,-0.023900,0.036400
1960-12,0.001600,0.204163,-0.091707,-0.047820,0.060473,0.047300,-0.015800,-0.007700,0.013600
1961-01,0.001900,0.415400,0.034730,0.288410,-0.203019,0.062000,0.006000,0.036500,-0.041200
1961-02,0.001400,0.148740,0.270493,-0.030027,0.021129,0.035700,0.038900,-0.005800,0.009900
1961-03,0.002000,0.156626,0.220980,-0.082434,0.288650,0.028900,0.032200,-0.008200,0.043200
1961-04,0.001700,0.022465,0.004568,0.116268,0.305657,0.002900,0.000700,0.021300,0.036200
1961-05,0.001800,0.065872,0.165252,0.044176,-0.066014,0.024000,0.019700,0.003800,-0.015700
1961-06,0.002000,-0.219384,-0.147412,-0.007361,0.015963,-0.030800,-0.024900,-0.000900,0.003000
1961-07,0.001800,0.150978,-0.127557,-0.009215,0.031896,0.028300,-0.019400,-0.000800,0.002200
1961-08,0.001400,0.122194,-0.191025,-0.035229,0.318027,0.025700,-0.017100,-0.003000,0.016400
1961-09,0.001700,-0.162371,-0.183527,-0.064354,0.123640,-0.021500,-0.010700,-0.006100,0.007900
1961-10,0.001900,0.091762,-0.179189,0.016311,0.685657,0.025800,-0.016100,0.001800,0.030700
1961-11,0.001500,0.506203,0.204764,-0.150335,0.318213,0.044500,0.012600,-0.012200,0.013400
1961-12,0.001900,-0.013407,-0.154011,0.159909,-0.351421,-0.001700,-0.008700,0.017600,-0.021800
1962-01,0.002400,-0.377413,0.183518,0.463282,-0.422349,-0.038700,0.017400,0.051100,-0.020400
1962-02,0.002000,0.066368,-0.077037,0.034589,-0.071529,0.018100,-0.011500,0.008200,-0.010000
1962-03,0.002000,-0.077128,0.081321,-0.299088,0.373884,-0.006800,0.006600,-0.015800,0.018900
1962-04,0.002200,-0.692744,-0.094688,0.023593,0.453203,-0.065900,-0.008500,0.001400,0.029400
1962-05,0.002400,-0.230028,-0.503529,0.517399,0.056058,-0.086600,-0.031400,0.027300,0.004600
1962-06,0.002000,-0.022620,-0.002013,0.046089,0.280879,-0.085000,-0.004600,0.024200,0.064000
1962-07,0.002700,0.028620,0.050172,-0.106449,0.012800,0.062700,0.015200,-0.033700,0.005100
1962-08,0.002300,0.032780,0.029308,-0.032465,-0.014560,0.021300,0.012200,-0.011200,-0.005700
1962-09,0.002100,-0.199463,-0.238441,0.080412,0.143556,-0.052200,-0.024000,0.013300,0.039600
1962-10,0.002600,-0.001255,-0.600547,0.047061,0.069255,-0.000500,-0.039500,0.013000,0.007900
1962-11,0.002000,0.097443,0.070353,0.017206,-0.264675,0.108900,0.025000,0.008500,-0.071900
1962-12,0.002300,0.021970,-0.234464,0.025744,0.138467,0.010100,-0.037600,0.003200,0.059000
1963-01,0.002500,0.267778,0.201908,0.243556,-0.078792,0.049400,0.030100,0.022400,-0.021300
1963-02,0.002300,-0.102501,0.014956,0.269856,0.087832,-0.024000,0.004600,0.021500,0.025200
1963-03,0.002300,0.245108,-0.473607,0.218464,0.403443,0.030800,-0.025800,0.021000,0.015800
1963-04,0.002500,0.412540,-0.158094,0.153736,-0.016420,0.045100,-0.012600,0.010000,-0.001000
1963-05,0.002400,0.188640,0.178047,0.382668,0.029985,0.017600,0.010800,0.025500,0.002900
1963-06,0.002300,-0.232660,-0.029306,0.052473,0.389665,-0.020000,-0.003200,0.006500,0.011600
1963-07,0.002700,-0.047077,-0.105315,-0.109031,0.182973,-0.003900,-0.005700,-0.008100,0.010100
1963-08,0.002500,0.303906,-0.167546,0.270705,0.128555,0.050800,-0.009500,0.017000,0.010000
1963-09,0.002700,-0.150554,-0.028394,0.000000,0.025467,-0.015700,-0.002500,0.000000,0.001200
1963-10,0.002900,0.232869,-0.043103,-0.007597,0.525471,0.025400,-0.005700,-0.000400,0.031300
1963-11,0.002700,-0.058128,-0.070671,0.088278,-0.069374,-0.008600,-0.011600,0.017300,-0.007800
1963-12,0.002900,0.016923,-0.053869,-0.017866,0.030909,0.018300,-0.019600,-0.002100,0.018400
1964-01,0.003000,0.278809,-0.014053,0.242219,0.123800,0.022400,-0.002400,0.016300,0.010200
1964-02,0.002600,0.277116,0.008647,0.134558,0.050966,0.015500,0.001200,0.028100,0.003300
1964-03,0.003100,0.584648,0.362866,0.250759,0.163184,0.014100,0.009500,0.032900,0.006900
1964-04,0.002900,0.028936,-0.147216,-0.035714,-0.204102,0.001000,-0.013500,-0.005400,-0.006400
1964-05,0.002600,0.163485,-0.089642,0.080794,0.507498,0.014100,-0.008400,0.018100,0.025300
1964-06,0.003000,0.186660,-0.029991,0.078246,0.082672,0.012700,-0.002300,0.006800,0.004700
1964-07,0.003000,0.131530,0.047125,0.093038,-0.059198,0.017400,0.001900,0.007900,-0.003800
1964-08,0.002800,-0.231999,0.002290,0.011441,-0.117087,-0.014400,0.000100,0.000700,-0.002500
1964-09,0.002800,0.204867,-0.093928,0.263113,-0.062328,0.026900,-0.006300,0.017200,-0.003900
1964-10,0.002900,0.121581,0.108364,0.113644,0.052070,0.006000,0.004800,0.010800,0.001900
1964-11,0.002900,-0.001607,0.094683,-0.253282,0.324940,-0.000100,0.006200,-0.020400,0.011000
1964-12,0.003100,0.005743,-0.044081,-0.196873,-0.263299,0.000400,-0.002400,-0.024300,-0.006900
1965-01,0.002800,0.299219,0.779085,0.046040,-0.280644,0.035400,0.025700,0.003600,-0.013800
1965-02,0.003000,0.085722,0.292714,0.050561,0.020698,0.004400,0.033100,0.002200,0.002400
1965-03,0.003600,-0.111562,0.176425,0.169654,0.053575,-0.013400,0.017900,0.011500,0.001700
1965-04,0.003100,0.696650,0.211142,0.117413,0.640275,0.031100,0.011400,0.007300,0.025300
1965-05,0.003100,-0.158948,0.004212,-0.172662,0.128398,-0.007800,0.000200,-0.015500,0.005500
1965-06,0.003500,-0.529787,-0.516807,0.043061,-0.735324,-0.055100,-0.040700,0.002300,-0.031800
1965-07,0.003100,0.021189,0.013119,0.366466,0.093187,0.014400,0.008600,0.021900,0.040900
1965-08,0.003300,0.155746,0.295136,-0.081279,0.220331,0.027300,0.028500,-0.009800,0.025800
1965-09,0.003100,0.751682,0.060714,-0.022052,0.499186,0.028600,0.006300,-0.001400,0.032900
1965-10,0.003100,0.275443,0.505786,0.152615,0.290699,0.026000,0.025200,0.015500,0.034500
1965-11,0.003500,-0.004624,0.302289,0.017041,0.431818,-0.000300,0.046900,0.001600,0.044000
1965-12,0.003300,0.240158,0.081065,0.327345,-0.008820,0.010100,0.020700,0.021500,-0.001000
1966-01,0.003800,0.067174,0.162447,0.168288,0.211689,0.007200,0.040200,0.032700,0.052800
1966-02,0.003500,-0.261091,0.254158,0.029923,0.231837,-0.012100,0.044400,0.003800,0.045800
1966-03,0.003800,-0.231484,0.024152,-0.226775,0.041394,-0.025100,0.008600,-0.021300,0.014700
1966-04,0.003400,0.059698,0.089415,-0.017805,0.073592,0.021300,0.034400,-0.003600,0.058800
1966-05,0.004100,-0.491902,-0.180729,-0.086894,-0.162742,-0.056700,-0.046000,-0.016000,-0.047100
1966-06,0.003800,-0.019579,0.011034,0.043605,0.014173,-0.014400,0.010200,0.004900,0.032300
1966-07,0.003500,-0.086829,-0.017598,0.087142,-0.020749,-0.016300,-0.003500,0.009100,-0.013000
1966-08,0.004100,-0.231503,-0.270810,0.072802,-0.051173,-0.079400,-0.032600,0.005000,-0.022100
1966-09,0.004000,-0.009386,-0.029152,0.015264,-0.014887,-0.010600,-0.010100,0.004800,-0.018600
1966-10,0.004500,0.072416,-0.525243,0.109212,-0.111803,0.038600,-0.066000,0.027400,-0.052000
1966-11,0.004000,0.016179,0.054147,-0.088231,0.120422,0.013800,0.040700,-0.046300,0.057300
1966-12,0.004000,0.004904,0.138051,-0.062322,0.083194,0.001300,0.019300,-0.009500,0.009900
1967-01,0.004300,0.430852,0.545959,0.126003,-0.593382,0.081500,0.081000,0.023600,-0.070000
1967-02,0.003600,0.029661,0.075636,-0.137807,0.077819,0.007700,0.033200,-0.022600,0.035100
1967-03,0.003900,0.276301,0.084601,0.054364,0.202358,0.039900,0.014700,0.004700,0.013900
1967-04,0.003200,0.253292,0.044276,-0.182811,0.069384,0.038900,0.004700,-0.022900,0.005200
1967-05,0.003300,-0.153739,0.170556,0.054821,0.072992,-0.043200,0.021100,0.008000,0.006600
1967-06,0.002700,0.081173,0.175939,0.076783,0.307884,0.024200,0.058500,0.008000,0.060100
1967-07,0.003200,0.118059,0.061650,0.604729,-0.032168,0.045800,0.031700,0.027500,-0.011000
1967-08,0.003100,-0.114234,0.019114,0.101762,-0.111826,-0.009000,0.004300,0.014300,-0.013200
1967-09,0.003200,0.303350,0.243295,-0.326087,0.170437,0.031000,0.030400,-0.024700,0.023900
1967-10,0.003900,-0.269583,0.075700,-0.298406,0.215717,-0.030800,0.014700,-0.032900,0.036800
1967-11,0.003600,0.024801,0.015694,-0.112097,0.058570,0.003700,0.001800,-0.017100,0.012200
1967-12,0.003300,0.082227,0.118745,-0.038227,0.051892,0.030500,0.056200,-0.005400,0.032000
1968-01,0.004000,-0.407240,0.154015,0.397473,-0.177970,-0.040300,0.039900,0.048500,-0.044600
1968-02,0.003900,-0.195056,-0.062114,0.038036,-0.063749,-0.037400,-0.029400,0.012300,-0.033400
1968-03,0.003800,0.006249,-0.032634,-0.040060,0.079799,0.002100,-0.013000,-0.006300,0.031900
1968-04,0.004300,0.157496,0.100825,-0.059132,0.108516,0.090200,0.056600,-0.011000,0.051100
1968-05,0.004500,0.041588,0.221245,0.054963,0.192116,0.022800,0.062900,0.008200,0.037500
1968-06,0.004300,0.053793,-0.006354,0.061149,-0.176593,0.007000,-0.001900,0.006600,-0.020900
1968-07,0.004800,-0.134204,-0.107137,0.841840,-0.042188,-0.026900,-0.012800,0.053100,-0.008900
1968-08,0.004200,0.042664,0.109098,0.020399,0.066396,0.013500,0.024200,0.009900,0.019000
1968-09,0.004300,0.371586,0.266384,0.036731,-0.049831,0.040500,0.027400,0.003000,-0.006400
1968-10,0.004400,0.047905,-0.041671,0.232374,-0.256976,0.004300,-0.005000,0.028200,-0.014600
1968-11,0.004200,0.683510,0.204440,-0.123286,0.221439,0.054300,0.023400,-0.009600,0.017400
1968-12,0.004300,-0.371874,0.339939,0.005948,0.066946,-0.039300,0.033600,0.000400,0.003200
1969-01,0.005300,-0.104828,-0.033679,0.244920,-0.020476,-0.012500,-0.006300,0.016600,-0.001500
1969-02,0.004600,-0.234447,-0.117788,0.079172,-0.181369,-0.058600,-0.039600,0.008900,-0.025500
1969-03,0.004600,0.101293,-0.014650,-0.038587,0.643827,0.026600,-0.003000,-0.004200,0.040600
1969-04,0.005300,0.070543,-0.049720,0.001464,0.113355,0.014600,-0.008100,0.000200,0.012400
1969-05,0.004800,-0.004429,-0.043367,0.050542,0.309702,-0.000900,-0.003200,0.006200,0.018100
1969-06,0.005100,-0.501002,-0.725570,-0.158430,-0.663419,-0.071900,-0.053400,-0.011000,-0.023100
1969-07,0.005300,-0.209962,-0.092945,0.097184,0.361898,-0.070000,-0.032400,0.011800,0.018200
1969-08,0.005000,0.050165,0.015646,-0.058323,0.213636,0.046900,0.008100,-0.037500,0.021400
1969-09,0.006200,-0.079794,0.096334,-0.115636,0.231415,-0.029700,0.012300,-0.032200,0.024300
1969-10,0.006000,0.156065,0.465389,-0.086509,-0.741968,0.050600,0.039200,-0.031200,-0.043600
1969-11,0.005200,-0.127197,-0.120995,-0.049233,0.183226,-0.038000,-0.025500,-0.012500,0.036700
1969-12,0.006400,-0.127886,-0.273101,-0.113926,0.827031,-0.026300,-0.036800,-0.028800,0.052700
1970-01,0.006000,-0.168871,0.107277,0.132093,0.011326,-0.081000,0.029100,0.031700,0.005600
1970-02,0.006200,0.121795,-0.076659,0.082729,0.003177,0.051400,-0.023900,0.036900,0.002700
1970-03,0.005700,-0.028696,-0.133121,0.135334,-0.014964,-0.010600,-0.023100,0.040800,-0.003600
